time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.2400000000000024,-9.646584758007151,5.3454263370074235,18.184423127095354,0.1905415150047194,0.6465755701996132,0.0,-9.594344351281825,4.114571566743826,2.369890504730514,-0.1167960727138043,0.18115402418877616,0.0,467.15750698311444,470.55807435631357,469.3710906589513,469.08909076380405
3.3000000000000025,-10.232309632423807,5.593847753889412,18.319837522160572,0.1842287389655617,0.6604893987644811,0.0,-9.930685590658346,4.165338598172496,2.142363636931541,-0.127207742950067,0.1991046015611997,0.0,439.42268804724944,440.9431110804665,438.67476314549174,437.79574306267705
3.3600000000000025,-10.839638624565293,5.845480163385915,18.44285262444446,0.19241563793758498,0.6729691517453782,0.0,-10.313984318543236,4.222396920645876,1.9558112226456548,-0.17199496445585769,0.20599400003622725,0.0,460.2683548351841,460.85164096592104,462.0591975212218,458.4952528365937
3.4200000000000026,-11.47063010524817,6.1006192937295145,18.554915578854253,0.1834792155990339,0.6876693845274966,0.0,-10.719667324714692,4.281041408371649,1.777251777935515,-0.16025639663122915,0.2215947733774029,0.0,468.44318336545086,469.696526930323,469.81737567910096,470.7016299431741
3.4800000000000026,-12.123726807859525,6.3585391677870415,18.65296610777257,0.18459154061716632,0.7043683432430354,0.0,-11.050988937135735,4.315825571354627,1.489151245637166,-0.1255579955704229,0.20014892850273638,0.0,431.66650651698467,429.89934464918184,430.69980835762993,433.60423809685284
3.5400000000000027,-12.799658561039823,6.619068950870339,18.736567378295938,0.188742372730772,0.7179061399843851,0.0,-11.480241233022012,4.368100423930355,1.2946531023489891,-0.1642229996781046,0.18534959469960965,0.0,476.16833573095255,475.0689532063122,477.71960544403396,474.7445892124152
3.6000000000000028,-13.498930439076814,6.882121936050474,18.80517028219707,0.19478625447609144,0.7322225202547665,0.0,-11.8293874334187,4.400034624377613,0.989980095903609,-0.12173061224882055,0.1645297605052191,0.0,438.4996254998342,436.7972851809107,436.62430034793925,440.1350039361093
3.660000000000003,-14.21844619567361,7.146839666925568,18.854171030363513,0.18917773511607905,0.7455453098019422,0.0,-12.155464991926939,4.423206979655664,0.6417573446312327,-0.13724507262272664,0.18371396803534354,0.0,423.70260803781156,425.37896433945446,425.44390607618527,424.09732673069135
3.720000000000003,-14.959203190888996,7.413101358746909,18.883504444336207,0.1809617374710406,0.7566428262325866,0.0,-12.537245260461289,4.451280476310264,0.333972902159824,-0.13652582643216102,0.17928717032819072,0.0,447.9988281883697,447.6704655775865,447.78674999984844,447.8280704008725
3.780000000000003,-15.7246652798387,7.681173967580531,18.895617893006584,0.17467635511266888,0.7784642233319126,0.0,-12.978302854717768,4.4833545829139965,0.06610205813950437,-0.1528985155806474,0.2145432686295437,0.0,470.2675343321449,473.0248954533782,473.16773154505495,471.88758977070466
